documentDate,Date,documentNo,billTName,dueDate,product,productQuantity,totalPrice,Price per unit,productCost,Cost per unit,grossProfit,unit,lotNo
2024-05-30,2024-05-30,DO-0002/5602,ลูกค้าต่างประเทศ,2024-11-21,ดินสอ,707,1387487.24,1962.5,935048.77,1322.56,32.61,UNIT : ขวด,
2024-05-31,2024-05-31,DO-0004/1495,ลูกค้าเงินสด,2024-12-12,ดินสอ,403,1293448.92,3209.55,925650.61,2296.9,28.44,G : กรัม,
2024-06-01,2024-06-01,DO-0012/4506,ลูกค้าเงินสด,2025-01-22,ยางลบ,279,198844.23,712.7,153254.98,549.3,22.93,G : กรัม,
2024-06-02,2024-06-02,DO-0002/6017,ลูกค้าต่างประเทศ,2025-02-03,ปากกาลูกลื่น,466,2253349.04,4835.51,1768943.5,3796.02,21.5,PKG : แพ็ค,
2024-06-03,2024-06-03,DO-0009/3935,ลูกค้าสัญญา,2024-11-13,ปากกาลูกลื่น,32,136314.73,4259.84,106852.98,3339.16,21.61,UNIT : ขวด,
2024-06-04,2024-06-04,DO-0011/2738,ลูกค้าสัญญา,2024-10-10,003 / เครื่องฟอกอากาศ,959,473144.38,493.37,344154.56,358.87,27.26,G : กรัม,
2024-06-05,2024-06-05,DO-0004/1361,ลูกค้าเงินสด,2025-03-23,003 / เครื่องฟอกอากาศ,50,50581.91,1011.64,43380.02,867.6,14.24,UNIT : ขวด,
2024-06-06,2024-06-06,DO-0006/2847,ลูกค้าสัญญา,2025-02-03,ยางลบ,717,3137687.53,4376.13,2012007.59,2806.15,35.88,UNIT : ขวด,
2024-06-07,2024-06-07,DO-0008/3638,ลูกค้าต่างประเทศ,2025-04-04,ยางลบ,703,1226518.99,1744.69,1066060.87,1516.45,13.08,UNIT : ขวด,
2024-06-08,2024-06-08,DO-0012/9511,ลูกค้าเงินสด,2025-06-02,ดินสอ,359,130977.45,364.84,85715.47,238.76,34.56,PKG : แพ็ค,
2024-06-09,2024-06-09,DO-0011/9950,ลูกค้าสัญญา,2024-09-10,003 / เครื่องฟอกอากาศ,767,211064.58,275.18,140856.05,183.65,33.26,G : กรัม,
2024-06-10,2024-06-10,DO-0004/2458,ลูกค้าสัญญา,2024-06-21,003 / เครื่องฟอกอากาศ,432,1881642.83,4355.65,1430989.61,3312.48,23.95,G : กรัม,
2024-06-11,2024-06-11,DO-0008/6885,ลูกค้าเงินสด,2024-12-16,สมุดโน้ต,799,3579729.86,4480.26,2887655.59,3614.09,19.33,UNIT : ขวด,
2024-06-12,2024-06-12,DO-0005/4302,ลูกค้าเงินสด,2024-09-25,ดินสอ,22,9296.53,422.57,8151.47,370.52,12.32,PKG : แพ็ค,
2024-06-13,2024-06-13,DO-0008/0048,ลูกค้าเงินสด,2025-03-18,003 / เครื่องฟอกอากาศ,789,2254584.85,2857.52,1941070.27,2460.17,13.91,UNIT : ขวด,
2024-06-14,2024-06-14,DO-0004/1924,ลูกค้าเงินสด,2024-08-19,สมุดโน้ต,642,515858.38,803.52,392420.66,611.25,23.93,UNIT : ขวด,
2024-06-15,2024-06-15,DO-0009/4686,ลูกค้าเงินสด,2025-04-09,ดินสอ,621,1041787.92,1677.6,738166.08,1188.67,29.14,G : กรัม,
2024-06-16,2024-06-16,DO-0002/5348,ลูกค้าต่างประเทศ,2025-01-02,สมุดโน้ต,319,829239.39,2599.5,517913.4,1623.55,37.54,G : กรัม,
2024-06-17,2024-06-17,DO-0002/0427,ลูกค้าสัญญา,2024-06-29,สมุดโน้ต,511,931366.73,1822.64,755878.8,1479.21,18.84,UNIT : ขวด,
2024-06-18,2024-06-18,DO-0005/6428,ลูกค้าสัญญา,2024-10-19,ปากกาลูกลื่น,77,188864.21,2452.78,147001.17,1909.11,22.17,PKG : แพ็ค,
2024-06-19,2024-06-19,DO-0011/1175,ลูกค้าสัญญา,2024-10-08,สมุดโน้ต,533,1754415.96,3291.59,1162984.26,2181.96,33.71,UNIT : ขวด,
2024-06-20,2024-06-20,DO-0002/2860,ลูกค้าสัญญา,2024-12-12,ดินสอ,468,183064.7,391.16,111306.32,237.83,39.2,PKG : แพ็ค,
2024-06-21,2024-06-21,DO-0003/8373,ลูกค้าสัญญา,2024-11-20,ปากกาลูกลื่น,594,2143788.73,3609.07,1694530.25,2852.74,20.96,G : กรัม,
2024-06-22,2024-06-22,DO-0011/2383,ลูกค้าต่างประเทศ,2025-03-18,ปากกาลูกลื่น,767,3798588.41,4952.53,2957864.82,3856.41,22.13,G : กรัม,
2024-06-23,2024-06-23,DO-0009/8816,ลูกค้าเงินสด,2025-02-11,สมุดโน้ต,461,1015283.47,2202.35,832201.52,1805.21,18.03,UNIT : ขวด,
2024-06-24,2024-06-24,DO-0009/5953,ลูกค้าสัญญา,2024-12-21,003 / เครื่องฟอกอากาศ,542,2204931.54,4068.14,1457903.13,2689.86,33.88,PKG : แพ็ค,
2024-06-25,2024-06-25,DO-0007/8663,ลูกค้าต่างประเทศ,2025-01-30,003 / เครื่องฟอกอากาศ,561,849802.16,1514.8,573033.99,1021.45,32.57,G : กรัม,
2024-06-26,2024-06-26,DO-0003/3500,ลูกค้าต่างประเทศ,2024-11-07,ดินสอ,511,229562.16,449.24,201193.98,393.73,12.36,PKG : แพ็ค,
2024-06-27,2024-06-27,DO-0009/2542,ลูกค้าสัญญา,2025-04-13,ปากกาลูกลื่น,947,1893464.44,1999.43,1404565.38,1483.17,25.82,G : กรัม,
2024-06-28,2024-06-28,DO-0007/4594,ลูกค้าสัญญา,2025-01-29,003 / เครื่องฟอกอากาศ,268,441658.08,1647.98,370102.36,1380.98,16.2,UNIT : ขวด,
2024-06-29,2024-06-29,DO-0012/3092,ลูกค้าเงินสด,2025-04-17,003 / เครื่องฟอกอากาศ,913,1131897.62,1239.76,747037.62,818.22,34.0,PKG : แพ็ค,
2024-06-30,2024-06-30,DO-0011/8551,ลูกค้าสัญญา,2025-06-29,ดินสอ,622,805041.09,1294.28,724384.36,1164.61,10.02,G : กรัม,
2024-07-01,2024-07-01,DO-0002/8305,ลูกค้าต่างประเทศ,2025-01-20,ปากกาลูกลื่น,675,2128725.95,3153.67,1780883.1,2638.35,16.34,UNIT : ขวด,
2024-07-02,2024-07-02,DO-0011/7848,ลูกค้าต่างประเทศ,2024-07-23,003 / เครื่องฟอกอากาศ,187,908250.67,4856.96,605751.51,3239.31,33.31,UNIT : ขวด,
2024-07-03,2024-07-03,DO-0001/2439,ลูกค้าเงินสด,2025-02-05,ยางลบ,854,3560804.06,4169.56,3152879.44,3691.9,11.46,PKG : แพ็ค,
2024-07-04,2024-07-04,DO-0001/2002,ลูกค้าสัญญา,2024-11-08,ดินสอ,839,1698573.34,2024.52,1100833.75,1312.08,35.19,PKG : แพ็ค,
2024-07-05,2024-07-05,DO-0002/5913,ลูกค้าเงินสด,2025-05-08,003 / เครื่องฟอกอากาศ,25,13380.57,535.22,11868.69,474.75,11.3,PKG : แพ็ค,
2024-07-06,2024-07-06,DO-0008/9995,ลูกค้าเงินสด,2025-06-22,003 / เครื่องฟอกอากาศ,498,1803450.37,3621.39,1319253.33,2649.1,26.85,UNIT : ขวด,
2024-07-07,2024-07-07,DO-0006/8464,ลูกค้าเงินสด,2024-11-21,ปากกาลูกลื่น,12,28122.25,2343.52,23804.69,1983.72,15.35,UNIT : ขวด,
2024-07-08,2024-07-08,DO-0011/3053,ลูกค้าเงินสด,2025-04-15,ยางลบ,651,1972509.93,3029.97,1723807.13,2647.94,12.61,G : กรัม,
2024-07-09,2024-07-09,DO-0008/9881,ลูกค้าสัญญา,2025-02-04,สมุดโน้ต,52,82760.41,1591.55,63014.95,1211.83,23.86,PKG : แพ็ค,
2024-07-10,2024-07-10,DO-0012/0545,ลูกค้าสัญญา,2025-03-04,ปากกาลูกลื่น,807,496509.03,615.25,386183.79,478.54,22.22,PKG : แพ็ค,
2024-07-11,2024-07-11,DO-0008/7428,ลูกค้าต่างประเทศ,2025-05-16,003 / เครื่องฟอกอากาศ,141,447498.07,3173.75,316399.6,2243.97,29.3,PKG : แพ็ค,
2024-07-12,2024-07-12,DO-0003/3382,ลูกค้าสัญญา,2024-08-01,ปากกาลูกลื่น,862,2742275.29,3181.29,2199888.57,2552.07,19.78,UNIT : ขวด,
2024-07-13,2024-07-13,DO-0001/3502,ลูกค้าต่างประเทศ,2024-10-25,ดินสอ,380,516290.23,1358.66,429971.64,1131.5,16.72,UNIT : ขวด,
2024-07-14,2024-07-14,DO-0004/7146,ลูกค้าสัญญา,2025-03-29,ยางลบ,619,492545.61,795.71,302866.66,489.28,38.51,PKG : แพ็ค,
2024-07-15,2024-07-15,DO-0008/3332,ลูกค้าสัญญา,2025-06-09,สมุดโน้ต,765,2098879.92,2743.63,1324353.78,1731.18,36.9,PKG : แพ็ค,
2024-07-16,2024-07-16,DO-0004/5718,ลูกค้าเงินสด,2025-04-23,ปากกาลูกลื่น,514,1479911.27,2879.2,1165334.34,2267.19,21.26,PKG : แพ็ค,
2024-07-17,2024-07-17,DO-0005/8983,ลูกค้าเงินสด,2025-03-13,ยางลบ,70,345388.72,4934.12,253280.19,3618.29,26.67,G : กรัม,
2024-07-18,2024-07-18,DO-0007/9851,ลูกค้าสัญญา,2025-05-25,ดินสอ,337,977145.46,2899.54,670145.94,1988.56,31.42,G : กรัม,
2024-07-19,2024-07-19,DO-0012/0805,ลูกค้าเงินสด,2025-04-20,ดินสอ,349,988743.15,2833.07,829079.98,2375.59,16.15,G : กรัม,
2024-07-20,2024-07-20,DO-0010/7319,ลูกค้าต่างประเทศ,2025-07-10,สมุดโน้ต,371,183624.54,494.94,163829.89,441.59,10.78,G : กรัม,
2024-07-21,2024-07-21,DO-0007/4747,ลูกค้าสัญญา,2025-06-01,003 / เครื่องฟอกอากาศ,419,2018862.26,4818.29,1585102.94,3783.06,21.49,G : กรัม,
2024-07-22,2024-07-22,DO-0009/0652,ลูกค้าเงินสด,2025-02-13,ดินสอ,439,1464763.37,3336.59,1240455.8,2825.64,15.31,UNIT : ขวด,
2024-07-23,2024-07-23,DO-0006/1237,ลูกค้าเงินสด,2025-01-13,ปากกาลูกลื่น,679,1717913.11,2530.06,1318912.02,1942.43,23.23,PKG : แพ็ค,
2024-07-24,2024-07-24,DO-0004/0958,ลูกค้าเงินสด,2025-05-28,ยางลบ,212,836203.19,3944.35,721286.32,3402.29,13.74,G : กรัม,
2024-07-25,2024-07-25,DO-0011/9212,ลูกค้าเงินสด,2024-10-03,ดินสอ,424,1373357.98,3239.05,1210326.25,2854.54,11.87,PKG : แพ็ค,
2024-07-26,2024-07-26,DO-0010/6197,ลูกค้าต่างประเทศ,2024-08-22,ยางลบ,359,729685.71,2032.55,605522.34,1686.69,17.02,G : กรัม,
2024-07-27,2024-07-27,DO-0011/6632,ลูกค้าต่างประเทศ,2025-03-23,ดินสอ,676,245314.78,362.89,211279.16,312.54,13.87,PKG : แพ็ค,
2024-07-28,2024-07-28,DO-0004/6670,ลูกค้าต่างประเทศ,2024-12-14,ยางลบ,129,591150.09,4582.56,489757.58,3796.57,17.15,G : กรัม,
2024-07-29,2024-07-29,DO-0010/3284,ลูกค้าสัญญา,2025-04-14,ดินสอ,196,764456.22,3900.29,593439.13,3027.75,22.37,UNIT : ขวด,
2024-07-30,2024-07-30,DO-0012/3772,ลูกค้าเงินสด,2025-05-28,003 / เครื่องฟอกอากาศ,634,1539454.52,2428.16,1253441.01,1977.04,18.58,PKG : แพ็ค,
2024-07-31,2024-07-31,DO-0009/3414,ลูกค้าเงินสด,2024-10-23,ดินสอ,23,2835.87,123.3,1773.08,77.09,37.48,PKG : แพ็ค,
2024-08-01,2024-08-01,DO-0005/4338,ลูกค้าสัญญา,2024-11-04,ยางลบ,61,150508.22,2467.35,108793.23,1783.5,27.72,UNIT : ขวด,
2024-08-02,2024-08-02,DO-0010/7639,ลูกค้าต่างประเทศ,2025-02-18,ปากกาลูกลื่น,750,454550.63,606.07,304167.22,405.56,33.08,PKG : แพ็ค,
2024-08-03,2024-08-03,DO-0003/1066,ลูกค้าสัญญา,2025-07-10,สมุดโน้ต,86,17395.56,202.27,13480.74,156.75,22.5,PKG : แพ็ค,
2024-08-04,2024-08-04,DO-0001/3719,ลูกค้าเงินสด,2025-01-03,สมุดโน้ต,508,99488.61,195.84,82579.62,162.56,17.0,PKG : แพ็ค,
2024-08-05,2024-08-05,DO-0003/0425,ลูกค้าต่างประเทศ,2025-07-16,สมุดโน้ต,839,1483150.26,1767.76,1044476.74,1244.91,29.58,UNIT : ขวด,
2024-08-06,2024-08-06,DO-0004/3086,ลูกค้าเงินสด,2024-12-29,ดินสอ,987,2298547.73,2328.82,1543549.68,1563.88,32.85,UNIT : ขวด,
2024-08-07,2024-08-07,DO-0008/8671,ลูกค้าสัญญา,2025-06-21,ยางลบ,638,2732446.87,4282.83,1911951.72,2996.79,30.03,UNIT : ขวด,
2024-08-08,2024-08-08,DO-0004/0554,ลูกค้าต่างประเทศ,2025-06-05,ยางลบ,170,241785.66,1422.27,212892.34,1252.31,11.95,PKG : แพ็ค,
2024-08-09,2024-08-09,DO-0009/8774,ลูกค้าเงินสด,2025-01-15,ดินสอ,395,1826091.01,4623.02,1506071.4,3812.84,17.52,G : กรัม,
2024-08-10,2024-08-10,DO-0006/9194,ลูกค้าเงินสด,2025-03-16,ปากกาลูกลื่น,958,3741930.87,3905.98,2960288.1,3090.07,20.89,PKG : แพ็ค,
2024-08-11,2024-08-11,DO-0005/9082,ลูกค้าสัญญา,2024-08-24,003 / เครื่องฟอกอากาศ,428,496015.36,1158.91,319996.69,747.66,35.49,UNIT : ขวด,
2024-08-12,2024-08-12,DO-0009/0750,ลูกค้าต่างประเทศ,2025-08-03,ดินสอ,895,1720973.63,1922.88,1086131.57,1213.55,36.89,G : กรัม,
2024-08-13,2024-08-13,DO-0009/5945,ลูกค้าเงินสด,2024-12-24,ยางลบ,762,146361.36,192.08,97705.94,128.22,33.24,PKG : แพ็ค,
2024-08-14,2024-08-14,DO-0006/2662,ลูกค้าเงินสด,2025-03-05,ยางลบ,812,3157219.73,3888.2,2792007.5,3438.43,11.57,UNIT : ขวด,
2024-08-15,2024-08-15,DO-0011/0358,ลูกค้าสัญญา,2025-03-21,003 / เครื่องฟอกอากาศ,445,984477.71,2212.31,633589.9,1423.8,35.64,UNIT : ขวด,
2024-08-16,2024-08-16,DO-0007/2398,ลูกค้าสัญญา,2025-05-13,003 / เครื่องฟอกอากาศ,51,30005.67,588.35,18146.12,355.81,39.52,G : กรัม,
2024-08-17,2024-08-17,DO-0006/4075,ลูกค้าสัญญา,2025-01-06,สมุดโน้ต,673,1464681.14,2176.35,1191751.3,1770.8,18.63,UNIT : ขวด,
2024-08-18,2024-08-18,DO-0011/9673,ลูกค้าสัญญา,2024-10-22,003 / เครื่องฟอกอากาศ,690,909120.22,1317.57,631832.2,915.7,30.5,UNIT : ขวด,
2024-08-19,2024-08-19,DO-0009/6442,ลูกค้าเงินสด,2024-12-24,ดินสอ,895,3045125.78,3402.38,2377926.84,2656.9,21.91,G : กรัม,
2024-08-20,2024-08-20,DO-0004/3346,ลูกค้าต่างประเทศ,2025-03-18,003 / เครื่องฟอกอากาศ,61,53066.96,869.95,35065.91,574.85,33.92,G : กรัม,
2024-08-21,2024-08-21,DO-0004/7100,ลูกค้าเงินสด,2025-05-06,003 / เครื่องฟอกอากาศ,676,1984608.39,2935.81,1380462.46,2042.1,30.44,G : กรัม,
2024-08-22,2024-08-22,DO-0004/1582,ลูกค้าต่างประเทศ,2025-01-09,ยางลบ,903,416382.91,461.11,338724.79,375.11,18.65,UNIT : ขวด,
2024-08-23,2024-08-23,DO-0012/8279,ลูกค้าสัญญา,2025-07-04,ยางลบ,166,303359.91,1827.47,195320.53,1176.63,35.61,G : กรัม,
2024-08-24,2024-08-24,DO-0010/6820,ลูกค้าต่างประเทศ,2025-03-14,003 / เครื่องฟอกอากาศ,186,418611.55,2250.6,261454.76,1405.67,37.54,UNIT : ขวด,
2024-08-25,2024-08-25,DO-0002/6806,ลูกค้าเงินสด,2024-11-12,003 / เครื่องฟอกอากาศ,251,552228.85,2200.11,380842.52,1517.3,31.04,PKG : แพ็ค,
2024-08-26,2024-08-26,DO-0012/5597,ลูกค้าต่างประเทศ,2024-09-25,ดินสอ,460,1583300.07,3441.96,1410300.13,3065.87,10.93,UNIT : ขวด,
2024-08-27,2024-08-27,DO-0010/9494,ลูกค้าต่างประเทศ,2025-06-14,ปากกาลูกลื่น,332,1114716.3,3357.58,920314.35,2772.03,17.44,UNIT : ขวด,
2024-08-28,2024-08-28,DO-0012/1266,ลูกค้าสัญญา,2025-03-21,003 / เครื่องฟอกอากาศ,106,105718.79,997.35,90044.95,849.48,14.83,PKG : แพ็ค,
2024-08-29,2024-08-29,DO-0007/8097,ลูกค้าต่างประเทศ,2024-09-25,003 / เครื่องฟอกอากาศ,431,95888.63,222.48,67567.37,156.77,29.54,G : กรัม,
2024-08-30,2024-08-30,DO-0009/7323,ลูกค้าเงินสด,2025-06-16,ปากกาลูกลื่น,164,310097.81,1890.84,278353.15,1697.28,10.24,PKG : แพ็ค,
2024-08-31,2024-08-31,DO-0007/0078,ลูกค้าสัญญา,2024-11-27,ดินสอ,477,2040875.77,4278.57,1679875.15,3521.75,17.69,PKG : แพ็ค,
2024-09-01,2024-09-01,DO-0003/1287,ลูกค้าสัญญา,2025-04-16,ยางลบ,466,173890.99,373.16,151436.78,324.97,12.91,G : กรัม,
2024-09-02,2024-09-02,DO-0012/4350,ลูกค้าเงินสด,2024-10-24,ดินสอ,456,719206.06,1577.21,489231.83,1072.88,31.98,PKG : แพ็ค,
2024-09-03,2024-09-03,DO-0010/3674,ลูกค้าเงินสด,2024-10-30,สมุดโน้ต,186,549725.11,2955.51,456284.29,2453.14,17.0,PKG : แพ็ค,
2024-09-04,2024-09-04,DO-0006/7326,ลูกค้าต่างประเทศ,2024-11-04,สมุดโน้ต,598,670256.95,1120.83,565470.05,945.6,15.63,G : กรัม,
2024-09-05,2024-09-05,DO-0010/3257,ลูกค้าสัญญา,2024-09-17,ดินสอ,466,601816.64,1291.45,444651.7,954.19,26.12,UNIT : ขวด,
2024-09-06,2024-09-06,DO-0001/6009,ลูกค้าเงินสด,2025-07-28,ยางลบ,950,4392621.87,4623.81,3031123.86,3190.66,31.0,PKG : แพ็ค,
2024-09-07,2024-09-07,DO-0002/2862,ลูกค้าเงินสด,2025-07-10,003 / เครื่องฟอกอากาศ,563,185704.85,329.85,145813.66,258.99,21.48,G : กรัม,
