documentDate,Date,documentNo,billTName,dueDate,product,productQuantity,totalPrice,Price per unit,productCost,Cost per unit,grossProfit,unit,lotNo
2020-01-29,2020-01-29,DO-0012/2509,ลูกค้าเงินสด,2020-04-19,สินค้า_8,980,1986679.19,2027.22,1402045.76,1430.66,29.43,G : กรัม,
2020-01-29,2020-01-29,DO-0005/3927,ลูกค้าเงินสด,2020-02-18,สินค้า_5,31,110038.04,3549.61,95256.12,3072.78,13.43,G : กรัม,
2020-01-29,2020-01-29,DO-0006/6195,ลูกค้าสัญญา,2020-11-07,สินค้า_2,524,2261972.31,4316.74,1461271.1,2788.69,35.4,G : กรัม,
2020-01-30,2020-01-30,DO-0012/0400,ลูกค้าเงินสด,2021-01-22,สินค้า_4,512,419111.82,818.58,337729.5,659.63,19.42,PKG : แพ็ค,
2020-01-30,2020-01-30,DO-0001/4032,ลูกค้าต่างประเทศ,2020-09-28,สินค้า_3,661,579091.94,876.08,388731.03,588.1,32.87,UNIT : ขวด,
2020-01-30,2020-01-30,DO-0008/8545,ลูกค้าเงินสด,2020-08-13,สินค้า_1,63,133563.41,2120.05,118821.99,1886.06,11.04,G : กรัม,
2020-01-30,2020-01-30,DO-0008/2744,ลูกค้าต่างประเทศ,2020-04-12,สินค้า_5,807,3431496.9,4252.16,2793317.12,3461.36,18.6,PKG : แพ็ค,
2020-01-30,2020-01-30,DO-0007/5618,ลูกค้าต่างประเทศ,2020-05-23,สินค้า_2,387,592042.72,1529.83,431128.09,1114.03,27.18,G : กรัม,
2020-01-30,2020-01-30,DO-0008/5536,ลูกค้าต่างประเทศ,2020-06-30,สินค้า_2,18,54465.17,3025.84,45020.77,2501.15,17.34,PKG : แพ็ค,
2020-01-31,2020-01-31,DO-0011/2017,ลูกค้าสัญญา,2020-04-16,สินค้า_6,765,208632.6,272.72,157066.48,205.32,24.72,PKG : แพ็ค,
2020-01-31,2020-01-31,DO-0003/4354,ลูกค้าต่างประเทศ,2020-05-18,สินค้า_6,804,2134569.79,2654.94,1447392.29,1800.24,32.19,UNIT : ขวด,
2020-01-31,2020-01-31,DO-0004/6637,ลูกค้าสัญญา,2020-03-23,สินค้า_10,957,2962502.09,3095.61,2203420.31,2302.42,25.62,PKG : แพ็ค,
2020-01-31,2020-01-31,DO-0006/1258,ลูกค้าต่างประเทศ,2020-12-04,สินค้า_7,263,200564.02,762.6,172393.91,655.49,14.05,PKG : แพ็ค,
2020-01-31,2020-01-31,DO-0010/7994,ลูกค้าเงินสด,2020-07-18,สินค้า_4,333,410928.08,1234.02,298550.78,896.55,27.35,PKG : แพ็ค,
2020-02-01,2020-02-01,DO-0012/0363,ลูกค้าต่างประเทศ,2020-03-20,สินค้า_3,235,604054.39,2570.44,525032.65,2234.18,13.08,G : กรัม,
2020-02-01,2020-02-01,DO-0011/2389,ลูกค้าสัญญา,2020-12-14,สินค้า_4,294,438387.89,1491.12,302744.86,1029.74,30.94,PKG : แพ็ค,
2020-02-01,2020-02-01,DO-0004/4453,ลูกค้าเงินสด,2020-11-19,สินค้า_2,18,51910.91,2883.94,36553.2,2030.73,29.58,PKG : แพ็ค,
2020-02-01,2020-02-01,DO-0009/9154,ลูกค้าสัญญา,2020-02-27,สินค้า_9,732,648424.3,885.83,527537.29,720.68,18.64,PKG : แพ็ค,
2020-02-01,2020-02-01,DO-0001/6920,ลูกค้าต่างประเทศ,2020-12-12,สินค้า_2,97,321527.87,3314.72,276506.13,2850.58,14.0,PKG : แพ็ค,
2020-02-01,2020-02-01,DO-0004/0605,ลูกค้าต่างประเทศ,2021-01-08,สินค้า_1,446,937423.62,2101.85,583768.03,1308.9,37.73,UNIT : ขวด,
2020-02-02,2020-02-02,DO-0008/7318,ลูกค้าต่างประเทศ,2020-05-01,สินค้า_9,328,1130257.78,3445.91,907828.78,2767.77,19.68,G : กรัม,
2020-02-02,2020-02-02,DO-0002/9882,ลูกค้าสัญญา,2020-12-18,สินค้า_9,508,1450481.0,2855.28,1294719.28,2548.66,10.74,G : กรัม,
2020-02-02,2020-02-02,DO-0008/1528,ลูกค้าสัญญา,2020-07-01,สินค้า_3,623,3006332.59,4825.57,2277637.84,3655.92,24.24,G : กรัม,
2020-02-02,2020-02-02,DO-0001/9056,ลูกค้าเงินสด,2020-07-17,สินค้า_10,932,2892398.75,3103.43,2406626.5,2582.22,16.79,G : กรัม,
2020-02-02,2020-02-02,DO-0006/1642,ลูกค้าต่างประเทศ,2021-01-30,สินค้า_10,387,614715.55,1588.41,431417.98,1114.78,29.82,UNIT : ขวด,
2020-02-03,2020-02-03,DO-0004/2542,ลูกค้าเงินสด,2020-02-26,สินค้า_10,877,1653999.86,1885.97,1286279.42,1466.68,22.23,G : กรัม,
2020-02-03,2020-02-03,DO-0011/1411,ลูกค้าสัญญา,2020-12-24,สินค้า_4,20,98534.06,4926.7,64503.03,3225.15,34.54,UNIT : ขวด,
2020-02-03,2020-02-03,DO-0004/3690,ลูกค้าสัญญา,2020-09-14,สินค้า_9,348,1184532.07,3403.83,965772.61,2775.21,18.47,G : กรัม,
2020-02-03,2020-02-03,DO-0006/8150,ลูกค้าสัญญา,2020-02-12,สินค้า_8,993,2404665.57,2421.62,2094488.38,2109.25,12.9,G : กรัม,
2020-02-03,2020-02-03,DO-0008/5824,ลูกค้าต่างประเทศ,2020-08-05,สินค้า_9,607,779997.29,1285.0,638058.69,1051.17,18.2,PKG : แพ็ค,
2020-02-03,2020-02-03,DO-0007/2242,ลูกค้าต่างประเทศ,2021-01-18,สินค้า_2,713,791545.8,1110.16,545576.49,765.18,31.07,G : กรัม,
2020-02-04,2020-02-04,DO-0011/9889,ลูกค้าต่างประเทศ,2020-10-26,สินค้า_2,713,3181398.8,4461.99,1927045.83,2702.73,39.43,UNIT : ขวด,
2020-02-04,2020-02-04,DO-0006/0487,ลูกค้าเงินสด,2020-12-07,สินค้า_1,827,1635113.72,1977.16,1099755.16,1329.81,32.74,UNIT : ขวด,
2020-02-04,2020-02-04,DO-0009/6594,ลูกค้าสัญญา,2020-08-03,สินค้า_6,251,871959.32,3473.94,733877.04,2923.81,15.84,PKG : แพ็ค,
2020-02-04,2020-02-04,DO-0006/6068,ลูกค้าเงินสด,2020-07-03,สินค้า_10,513,1490606.86,2905.67,1030868.73,2009.49,30.84,G : กรัม,
2020-02-04,2020-02-04,DO-0007/0726,ลูกค้าต่างประเทศ,2020-05-04,สินค้า_1,529,1745653.9,3299.91,1072535.15,2027.48,38.56,PKG : แพ็ค,
2020-02-05,2020-02-05,DO-0007/8056,ลูกค้าต่างประเทศ,2020-05-20,สินค้า_10,691,1628318.1,2356.47,1147532.49,1660.68,29.53,PKG : แพ็ค,
2020-02-05,2020-02-05,DO-0002/6727,ลูกค้าต่างประเทศ,2020-06-21,สินค้า_7,562,2216667.2,3944.25,1447675.19,2575.93,34.69,PKG : แพ็ค,
2020-02-05,2020-02-05,DO-0002/5228,ลูกค้าสัญญา,2020-07-29,สินค้า_4,565,2119873.19,3751.99,1872027.57,3313.32,11.69,PKG : แพ็ค,
2020-02-05,2020-02-05,DO-0010/5132,ลูกค้าต่างประเทศ,2020-07-30,สินค้า_3,907,4224891.66,4658.09,2673913.48,2948.09,36.71,G : กรัม,
2020-02-05,2020-02-05,DO-0007/6900,ลูกค้าสัญญา,2020-09-24,สินค้า_4,789,3361690.57,4260.7,2937620.64,3723.22,12.61,PKG : แพ็ค,
2020-02-05,2020-02-05,DO-0010/7497,ลูกค้าสัญญา,2020-12-25,สินค้า_6,550,239085.08,434.7,183589.15,333.8,23.21,PKG : แพ็ค,
2020-02-06,2020-02-06,DO-0012/3184,ลูกค้าต่างประเทศ,2020-09-27,สินค้า_10,441,988747.39,2242.06,827319.75,1876.01,16.33,G : กรัม,
2020-02-06,2020-02-06,DO-0010/2300,ลูกค้าสัญญา,2020-05-07,สินค้า_9,513,1149400.57,2240.55,815088.71,1588.87,29.09,PKG : แพ็ค,
2020-02-06,2020-02-06,DO-0011/3817,ลูกค้าต่างประเทศ,2020-05-26,สินค้า_1,356,980521.47,2754.27,726879.04,2041.8,25.87,PKG : แพ็ค,
2020-02-06,2020-02-06,DO-0010/6266,ลูกค้าต่างประเทศ,2020-12-13,สินค้า_6,758,2306790.72,3043.26,1399868.35,1846.79,39.32,G : กรัม,
2020-02-06,2020-02-06,DO-0009/0345,ลูกค้าต่างประเทศ,2020-12-26,สินค้า_8,737,2712911.9,3681.02,1822855.07,2473.34,32.81,PKG : แพ็ค,
2020-02-07,2020-02-07,DO-0001/2461,ลูกค้าสัญญา,2020-08-28,สินค้า_10,757,1419205.6,1874.78,1215961.13,1606.29,14.32,PKG : แพ็ค,
2020-02-07,2020-02-07,DO-0012/9342,ลูกค้าต่างประเทศ,2020-09-29,สินค้า_2,263,907966.66,3452.34,571795.26,2174.13,37.02,G : กรัม,
2020-02-07,2020-02-07,DO-0006/2525,ลูกค้าสัญญา,2020-04-11,สินค้า_3,512,1353084.6,2642.74,1005491.68,1963.85,25.69,PKG : แพ็ค,
2020-02-07,2020-02-07,DO-0011/4781,ลูกค้าสัญญา,2021-01-19,สินค้า_9,874,4033321.28,4614.78,3022646.22,3458.41,25.06,UNIT : ขวด,
2020-02-07,2020-02-07,DO-0011/2320,ลูกค้าสัญญา,2020-03-07,สินค้า_2,994,399633.33,402.05,263230.45,264.82,34.13,G : กรัม,
2020-02-07,2020-02-07,DO-0003/4816,ลูกค้าสัญญา,2020-09-09,สินค้า_10,944,2420836.5,2564.45,1781766.19,1887.46,26.4,PKG : แพ็ค,
2020-02-08,2020-02-08,DO-0012/3428,ลูกค้าต่างประเทศ,2020-11-05,สินค้า_10,607,3001622.96,4945.01,2385713.6,3930.34,20.52,PKG : แพ็ค,
2020-02-08,2020-02-08,DO-0006/7138,ลูกค้าต่างประเทศ,2020-11-18,สินค้า_4,26,47488.99,1826.5,42279.65,1626.14,10.97,UNIT : ขวด,
2020-02-08,2020-02-08,DO-0009/6962,ลูกค้าสัญญา,2020-03-20,สินค้า_10,791,2560728.3,3237.33,1734006.85,2192.17,32.28,UNIT : ขวด,
2020-02-08,2020-02-08,DO-0002/0312,ลูกค้าเงินสด,2021-01-20,สินค้า_3,43,31404.55,730.34,23526.88,547.14,25.08,PKG : แพ็ค,
2020-02-08,2020-02-08,DO-0002/2603,ลูกค้าเงินสด,2020-12-07,สินค้า_4,902,3929391.51,4356.31,2997734.75,3323.43,23.71,PKG : แพ็ค,
2020-02-09,2020-02-09,DO-0002/0628,ลูกค้าเงินสด,2020-04-28,สินค้า_5,191,891765.64,4668.93,696237.56,3645.22,21.93,UNIT : ขวด,
2020-02-09,2020-02-09,DO-0001/0984,ลูกค้าเงินสด,2021-01-19,สินค้า_5,225,272679.37,1211.91,198613.81,882.73,27.16,PKG : แพ็ค,
2020-02-09,2020-02-09,DO-0010/2260,ลูกค้าต่างประเทศ,2020-09-22,สินค้า_5,427,720792.57,1688.04,594431.81,1392.11,17.53,G : กรัม,
2020-02-09,2020-02-09,DO-0012/2836,ลูกค้าเงินสด,2020-12-02,สินค้า_10,870,2276822.17,2617.04,1457812.31,1675.65,35.97,PKG : แพ็ค,
2020-02-09,2020-02-09,DO-0008/2417,ลูกค้าต่างประเทศ,2020-09-05,สินค้า_10,751,3319662.0,4420.32,2911129.01,3876.34,12.31,UNIT : ขวด,
2020-02-09,2020-02-09,DO-0006/9943,ลูกค้าสัญญา,2020-08-08,สินค้า_9,595,2357279.17,3961.81,1458087.36,2450.57,38.15,UNIT : ขวด,
2020-02-10,2020-02-10,DO-0003/3262,ลูกค้าสัญญา,2020-02-12,สินค้า_1,50,125176.38,2503.53,95463.93,1909.28,23.74,PKG : แพ็ค,
2020-02-10,2020-02-10,DO-0005/1836,ลูกค้าเงินสด,2020-11-26,สินค้า_10,38,166943.38,4393.25,115553.43,3040.88,30.78,PKG : แพ็ค,
2020-02-10,2020-02-10,DO-0003/1184,ลูกค้าสัญญา,2020-11-16,สินค้า_3,872,2305163.03,2643.54,1698908.34,1948.29,26.3,UNIT : ขวด,
2020-02-10,2020-02-10,DO-0010/4943,ลูกค้าเงินสด,2020-05-28,สินค้า_2,202,1002818.91,4964.45,642518.2,3180.78,35.93,PKG : แพ็ค,
2020-02-10,2020-02-10,DO-0004/4886,ลูกค้าต่างประเทศ,2020-07-07,สินค้า_3,968,1912787.34,1976.02,1507798.45,1557.64,21.17,G : กรัม,
2020-02-11,2020-02-11,DO-0004/0497,ลูกค้าสัญญา,2020-09-15,สินค้า_6,894,3172598.86,3548.77,1961620.2,2194.21,38.17,PKG : แพ็ค,
2020-02-11,2020-02-11,DO-0012/2799,ลูกค้าเงินสด,2020-02-26,สินค้า_4,79,144662.74,1831.17,102469.2,1297.08,29.17,G : กรัม,
2020-02-11,2020-02-11,DO-0002/2848,ลูกค้าเงินสด,2020-08-19,สินค้า_4,959,3085023.81,3216.92,2604482.98,2715.83,15.58,UNIT : ขวด,
2020-02-11,2020-02-11,DO-0010/1016,ลูกค้าเงินสด,2020-08-23,สินค้า_3,66,38557.53,584.2,32113.93,486.57,16.71,UNIT : ขวด,
2020-02-11,2020-02-11,DO-0009/6151,ลูกค้าเงินสด,2020-12-15,สินค้า_2,528,838172.45,1587.45,554966.59,1051.07,33.79,UNIT : ขวด,
2020-02-12,2020-02-12,DO-0001/7197,ลูกค้าเงินสด,2020-12-02,สินค้า_7,9,27937.36,3104.15,17877.88,1986.43,36.01,UNIT : ขวด,
2020-02-12,2020-02-12,DO-0006/8067,ลูกค้าเงินสด,2020-09-13,สินค้า_4,674,2728850.61,4048.74,2388863.58,3544.31,12.46,PKG : แพ็ค,
2020-02-12,2020-02-12,DO-0002/8648,ลูกค้าต่างประเทศ,2020-06-20,สินค้า_9,303,864178.69,2852.07,578450.5,1909.08,33.06,G : กรัม,
2020-02-12,2020-02-12,DO-0008/3320,ลูกค้าต่างประเทศ,2020-04-03,สินค้า_10,627,1807749.56,2883.17,1504044.16,2398.79,16.8,UNIT : ขวด,
2020-02-12,2020-02-12,DO-0005/7258,ลูกค้าเงินสด,2020-03-27,สินค้า_10,232,327797.49,1412.92,242241.4,1044.14,26.1,UNIT : ขวด,
2020-02-12,2020-02-12,DO-0004/1903,ลูกค้าเงินสด,2020-03-03,สินค้า_3,98,96480.45,984.49,84957.38,866.91,11.94,PKG : แพ็ค,
2020-02-13,2020-02-13,DO-0011/3697,ลูกค้าต่างประเทศ,2020-11-18,สินค้า_1,229,550756.88,2405.05,368127.01,1607.54,33.16,UNIT : ขวด,
2020-02-13,2020-02-13,DO-0007/4615,ลูกค้าเงินสด,2020-08-16,สินค้า_8,122,608111.22,4984.52,513605.06,4209.88,15.54,UNIT : ขวด,
2020-02-13,2020-02-13,DO-0008/5517,ลูกค้าสัญญา,2020-04-11,สินค้า_8,793,2899350.27,3656.18,2471871.91,3117.11,14.74,PKG : แพ็ค,
2020-02-13,2020-02-13,DO-0001/6924,ลูกค้าต่างประเทศ,2020-04-19,สินค้า_6,725,445989.0,615.16,353692.33,487.85,20.69,PKG : แพ็ค,
2020-02-13,2020-02-13,DO-0002/3256,ลูกค้าต่างประเทศ,2020-02-15,สินค้า_6,26,2892.6,111.25,2243.01,86.27,22.46,PKG : แพ็ค,
2020-02-14,2020-02-14,DO-0002/3869,ลูกค้าสัญญา,2020-12-01,สินค้า_2,334,1287998.98,3856.28,1136132.38,3401.59,11.79,G : กรัม,
2020-02-14,2020-02-14,DO-0005/5196,ลูกค้าเงินสด,2020-02-26,สินค้า_6,978,3738908.88,3823.02,2300183.93,2351.93,38.48,PKG : แพ็ค,
2020-02-14,2020-02-14,DO-0008/1523,ลูกค้าต่างประเทศ,2020-06-07,สินค้า_3,457,468881.35,1026.0,382180.41,836.28,18.49,UNIT : ขวด,
2020-02-14,2020-02-14,DO-0005/5839,ลูกค้าต่างประเทศ,2020-02-19,สินค้า_1,890,2625506.93,2950.01,1759370.27,1976.82,32.99,PKG : แพ็ค,
2020-02-14,2020-02-14,DO-0005/4302,ลูกค้าเงินสด,2020-11-06,สินค้า_6,304,618987.15,2036.14,438999.58,1444.08,29.08,UNIT : ขวด,
2020-02-14,2020-02-14,DO-0005/9566,ลูกค้าสัญญา,2020-08-29,สินค้า_6,266,899574.97,3381.86,763117.84,2868.86,15.17,UNIT : ขวด,
2020-02-15,2020-02-15,DO-0004/0716,ลูกค้าต่างประเทศ,2020-07-24,สินค้า_3,790,462814.14,585.84,345507.43,437.35,25.35,UNIT : ขวด,
2020-02-15,2020-02-15,DO-0008/2539,ลูกค้าสัญญา,2020-08-30,สินค้า_2,704,1128549.21,1603.05,866096.41,1230.25,23.26,UNIT : ขวด,
2020-02-15,2020-02-15,DO-0012/2592,ลูกค้าสัญญา,2020-11-29,สินค้า_1,535,1255830.11,2347.35,938491.12,1754.19,25.27,UNIT : ขวด,
2020-02-15,2020-02-15,DO-0006/2814,ลูกค้าต่างประเทศ,2020-04-04,สินค้า_7,144,374812.52,2602.86,260252.0,1807.31,30.56,G : กรัม,
2020-02-15,2020-02-15,DO-0001/6783,ลูกค้าสัญญา,2020-09-11,สินค้า_2,472,1267559.83,2685.51,953457.22,2020.04,24.78,UNIT : ขวด,
2020-02-16,2020-02-16,DO-0011/7672,ลูกค้าสัญญา,2021-01-27,สินค้า_6,712,1080272.68,1517.24,745285.39,1046.75,31.01,PKG : แพ็ค,
2020-02-16,2020-02-16,DO-0001/1621,ลูกค้าต่างประเทศ,2020-04-04,สินค้า_7,719,1676428.75,2331.61,1501684.15,2088.57,10.42,UNIT : ขวด,
2020-02-16,2020-02-16,DO-0001/0942,ลูกค้าเงินสด,2020-09-18,สินค้า_6,878,50097.68,57.06,44057.2,50.18,12.06,PKG : แพ็ค,
2020-02-16,2020-02-16,DO-0012/8103,ลูกค้าเงินสด,2020-05-10,สินค้า_6,298,762704.29,2559.41,629235.04,2111.53,17.5,PKG : แพ็ค,
2020-02-16,2020-02-16,DO-0009/5244,ลูกค้าต่างประเทศ,2020-07-20,สินค้า_1,885,280340.85,316.77,181034.76,204.56,35.42,G : กรัม,
2020-02-16,2020-02-16,DO-0002/8194,ลูกค้าเงินสด,2020-03-29,สินค้า_2,131,599252.5,4574.45,398457.89,3041.66,33.51,PKG : แพ็ค,
2020-02-17,2020-02-17,DO-0003/9824,ลูกค้าเงินสด,2020-10-11,สินค้า_1,793,3364484.9,4242.73,2216216.2,2794.72,34.13,G : กรัม,
2020-02-17,2020-02-17,DO-0006/6960,ลูกค้าสัญญา,2020-05-12,สินค้า_3,525,1520352.54,2895.91,1281505.73,2440.96,15.71,G : กรัม,
2020-02-17,2020-02-17,DO-0009/2348,ลูกค้าต่างประเทศ,2020-08-31,สินค้า_7,443,1110916.85,2507.71,961097.07,2169.52,13.49,PKG : แพ็ค,
2020-02-17,2020-02-17,DO-0007/6136,ลูกค้าเงินสด,2020-08-10,สินค้า_3,228,803713.17,3525.06,690308.56,3027.67,14.11,UNIT : ขวด,
